SLTM
SERPINB1
AUTS2
MCTP1
ATAD2
""
NAA35
MED14
ZNF124
MED15
NDST3
ATM
PHF20
DNAH14
RPS6KA3
BX890604.2
HECTD4
AL359922.1
ZNF121
FAM13A
PLXDC2
RUNX2
MELK
WDR44
ZNF124
PTK2
AQR
PADI4
PALB2
ZEB1
METTL24
""
NOL10
TBCD
UBXN2A
TACC1
KHDC4
R3HCC1L
ADSL
ZEB1
CHAF1A
NASP
UBXN2A
FKBP15
TEX10
RPS6KB1
SMCHD1
RERE
MAP3K5
SNX16
ZEB1
FMN1
AC078927.1
ADSS
PDIA3
UQCC1
R3HDM1
XRCC5
NAGLU
ASAP1
TNXB
AP2M1
NDUFS1
AC008764.1
IPO9
HECTD1
STYX
RBPMS
RNF114
VPS36
ZMYND8
METTL8
RMDN2
VPS35L
AC009053.1
MPO
PAK1
DDRGK1
ZNF124
SIN3A
P4HB
RERE
KAT6A
ACTN4
EIF3M
PHF20
CCDC138
TUT7
DYM
NDC80
SCMH1
FIRRE
NUP133
TRHDE
TTC28
CCDC82
""
NETO2
""
""
PTGR1
SRPK1
NPHP1
JARID2
ICMT
SCFD1
RANBP17
SSR1
TPTE2P5
SLBP
EPRS
CLCN7
SRRM1
RAPGEF5
ZEB1
CD244
NIPSNAP2
COMMD7
PRIMPOL
MERTK
CDC27
FBXO42
LIMK2
SCAP
STIP1
B3GALNT2
WEE1
ZNRD1ASP
AC104662.2
MAP3K5
CCDC7
POLR2A
ATM
IPO11
ICA1
CALM3
TMEM120B
ERMARD
CELF1
PTPN11
DNM1L
MYO1F
ANKRD36C
KANK2
LRRC27
SPIDR
ZMYND8
EIF4ENIF1
SLC16A9
MDN1
TBCD
CANX
ARL14EP
ARID4B
CAAP1
TPT1
TCP1
PPP1R7
FIP1L1
UTP4
UBA2
SLTM
SH2D3C
TMEM245
XPO5
LRP5L
ABCA1
TRAPPC10
CLIP1
FCHSD2
SNX4
SMAP2
ADAM17
BRCA1
FBXL20
SH3KBP1
RASA3
""
MTHFD1
SUZ12P1
CASP8AP2
XRN1
WDR44
MAP3K9
""
ZNF354B
DHX8
ATRX
DAGLB
ZNF44
PPP1R12C
PLCG2
PDCD11
TFDP1
ANKIB1
BRD2
AL355075.4
ATXN1
LINC01122
SECISBP2L
